fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,distance_km,hour,day,month,weekday,peak_hour
2.9,2011-03-11 09:50:00+00:00,-73.98214,40.745273,-73.98490799999999,40.742383,5.0,0.3970464434662998,9,11,3,4,1
8.1,2012-02-15 23:33:00+00:00,-74.005093,40.718272,-73.99786999999999,40.749922,5.0,3.5715533824438945,23,15,2,2,0
3.7,2010-06-21 20:10:53+00:00,-74.006752,40.716561,-74.00404,40.725379,1.0,1.0068014212180214,20,21,6,0,0
3.5,2014-03-22 12:30:43+00:00,-73.949331,40.776969,-73.94935,40.781362,1.0,0.48848193249099925,12,22,3,5,0
26.67,2010-10-13 23:49:42+00:00,-73.872879,40.77417,-73.979281,40.762337,1.0,9.056653141353141,23,13,10,2,0
5.5,2013-11-04 19:53:00+00:00,-73.98498000000001,40.74762,-73.97489,40.747467,1.0,0.8501568336544444,19,4,11,0,1
38.5,2010-12-30 22:55:00+00:00,-73.980673,40.75372,-74.034275,40.612115,2.0,16.381631184945483,22,30,12,3,0
6.5,2009-10-18 01:33:00+00:00,-73.98694499999999,40.747918,-73.98809200000001,40.732018,5.0,1.770638285625464,1,18,10,6,0
4.0,2014-03-14 12:46:30+00:00,-73.99560100000001,40.730624,-73.989453,40.730015,1.0,0.5224518906206851,12,14,3,4,0
16.5,2011-12-18 23:05:34+00:00,-73.8729,40.774,-73.9604,40.7617,2.0,7.494643917774851,23,18,12,6,0
4.9,2012-02-08 06:59:00+00:00,-73.981655,40.774487,-73.982178,40.762827,3.0,1.2972807223340261,6,8,2,2,0
10.5,2013-12-17 09:42:55+00:00,-73.973793,40.750105,-73.971456,40.761882,1.0,1.3242544755125876,9,17,12,1,1
15.5,2014-04-29 16:09:51+00:00,-73.96776,40.76612,-73.989427,40.75302,1.0,2.334979897336024,16,29,4,1,0
5.7,2010-01-31 18:58:00+00:00,-73.992372,40.750093,-73.981967,40.740875,1.0,1.3486858107947035,18,31,1,6,1
6.9,2012-04-30 18:12:53+00:00,-73.976309,40.755542,-73.999377,40.76129,1.0,2.045368977552609,18,30,4,0,1
6.9,2010-10-06 19:30:00+00:00,-73.959073,40.809643,-73.940062,40.805488,1.0,1.6654179057954441,19,6,10,2,1
30.9,2011-05-05 22:57:46+00:00,-73.995412,40.754762,-74.007315,40.631901,1.0,13.698328361166661,22,5,5,3,0
11.3,2010-06-02 22:09:00+00:00,-73.971888,40.760115,-74.000233,40.720373,1.0,5.023081414317295,22,2,6,2,0
13.3,2009-12-03 09:26:33+00:00,-73.94979000000001,40.772145,-73.987797,40.753509,1.0,3.813198702431406,9,3,12,3,1
6.5,2011-03-30 22:22:00+00:00,-73.975348,40.756345,-73.989358,40.756165,1.0,1.180224438063909,22,30,3,2,0
28.9,2010-05-14 13:18:20+00:00,-74.010512,40.7102,-73.864181,40.769754,1.0,13.994340606128429,13,14,5,4,0
13.0,2014-10-13 01:35:17+00:00,-73.9754,40.681286,-73.946687,40.691944,1.0,2.6955144563920714,1,13,10,0,0
7.3,2012-08-06 07:27:00+00:00,-74.008172,40.738077,-74.01386,40.71474,1.0,2.6388514204905067,7,6,8,0,1
4.9,2010-09-26 19:34:00+00:00,-73.971502,40.75199,-73.961033,40.760858,5.0,1.3228420865184864,19,26,9,6,1
30.0,2015-04-25 17:51:14+00:00,-73.9903793334961,40.74182891845703,-73.95155334472656,40.82680892944336,1.0,9.998795664451025,17,25,4,5,1
8.5,2014-03-05 10:02:00+00:00,-73.952813,40.791827000000005,-73.955565,40.777722,1.0,1.5854265602384925,10,5,3,2,0
4.1,2011-05-31 19:36:00+00:00,0.0,0.0,0.0,0.0,1.0,0.0,19,31,5,1,1
5.3,2011-02-27 20:09:00+00:00,-73.9681,40.755635,-73.960737,40.769598,1.0,1.6718744192570103,20,27,2,6,0
81.33,2014-09-25 05:39:00+00:00,-73.98232,40.745572,-74.18304499999999,40.6879,1.0,18.091690614784667,5,25,9,3,0
10.5,2013-10-14 10:38:33+00:00,-73.962637,40.767348,-73.98389300000001,40.743912,2.0,3.16173615114773,10,14,10,0,0
6.5,2012-04-16 07:35:00+00:00,-73.97851800000001,40.741187,-73.992025,40.74923,1.0,1.4472760459829797,7,16,4,0,1
8.1,2011-07-31 21:12:11+00:00,-73.99601,40.73286,-73.964878,40.734056,4.0,2.626499495580775,21,31,7,6,0
14.0,2013-04-20 17:57:00+00:00,-73.997238,40.746927,-73.98087,40.725587,1.0,2.7445439265577347,17,20,4,5,1
4.5,2012-07-29 17:04:17+00:00,-73.98776,40.775724,-73.97779399999999,40.784721000000005,1.0,1.3057479127551073,17,29,7,6,1
10.1,2009-01-28 01:08:00+00:00,-73.99464300000001,40.721288,-73.961672,40.759885,6.0,5.112293885977468,1,28,1,2,0
8.9,2012-06-06 07:18:42+00:00,-73.951061,40.785081,-73.978023,40.77365,1.0,2.601816214383236,7,6,6,2,1
6.5,2009-01-31 18:04:00+00:00,-73.98168000000001,40.778407,-73.969972,40.79978,1.0,2.572863912952214,18,31,1,5,1
8.5,2013-02-13 19:49:00+00:00,-73.97421,40.75683,-73.990895,40.750892,1.0,1.552793158808442,19,13,2,2,1
8.1,2010-11-07 20:10:14+00:00,-73.98694300000001,40.736549,-74.002157,40.734503,2.0,1.301898642136276,20,7,11,6,0
7.0,2014-12-20 14:14:02+00:00,-73.98054499999999,40.770248,-73.97965,40.759505,1.0,1.1969427840629623,14,20,12,5,0
6.9,2010-04-26 15:20:00+00:00,-74.002945,40.728033,-73.979487,40.72006,1.0,2.16651046395645,15,26,4,0,0
8.0,2013-03-19 19:23:00+00:00,-73.971845,40.794827000000005,-73.960625,40.781172,3.0,1.7882149009958332,19,19,3,1,1
10.0,2014-03-24 13:59:00+00:00,-73.9729,40.75584,-73.9931,40.74971,2.0,1.8329748537988517,13,24,3,0,0
7.7,2009-03-28 16:07:57+00:00,-73.976946,40.758724,-73.99843800000001,40.74021,1.0,2.7414962037803203,16,28,3,5,0
8.1,2010-01-08 09:00:54+00:00,-73.983657,40.735123,-73.987148,40.750862,2.0,1.774636953245438,9,8,1,4,1
9.5,2012-12-20 11:52:09+00:00,-74.01520699999999,40.714858,-74.009987,40.707886,1.0,0.8913987312387285,11,20,12,3,0
4.5,2011-11-12 19:51:41+00:00,-73.9795,40.7652,-73.9823,40.7642,2.0,0.26071412920505327,19,12,11,5,1
16.5,2014-03-19 12:39:00+00:00,-73.962867,40.758515,-73.962195,40.805182,2.0,5.189442098406365,12,19,3,2,0
8.9,2011-08-27 10:46:35+00:00,-73.986071,40.759053,-73.995428,40.764751,1.0,1.0111804717543096,10,27,8,5,0
6.9,2009-03-20 13:22:00+00:00,-73.970355,40.761703,-73.95671999999999,40.775232,5.0,1.8925070951432603,13,20,3,4,0
16.9,2010-10-09 17:47:00+00:00,-73.97093000000001,40.763875,-74.01203199999999,40.702853000000005,1.0,7.618036727917286,17,9,10,5,1
6.1,2011-09-19 23:24:05+00:00,-73.973495,40.760593,-73.957894,40.776996,1.0,2.2478510158259195,23,19,9,0,0
5.7,2010-11-15 20:12:01+00:00,-73.965906,40.771179,-73.98224599999999,40.777645,1.0,1.552460662041545,20,15,11,0,0
3.3,2011-03-15 21:09:07+00:00,-73.971017,40.796113,-73.975135,40.793072,1.0,0.4842645489055136,21,15,3,1,0
5.0,2014-10-13 15:44:02+00:00,-73.991334,40.749448,-73.989853,40.741815,1.0,0.8578718107044748,15,13,10,0,0
20.5,2009-02-03 17:47:00+00:00,-73.983728,40.753078,-73.97502800000001,40.758712,5.0,0.964086952477884,17,3,2,1,1
7.5,2015-04-13 09:25:51+00:00,-73.99771881103516,40.73595809936523,-73.98493194580078,40.73635482788085,1.0,1.0782590645724541,9,13,4,0,1
5.7,2011-03-10 08:04:31+00:00,-73.980184,40.765656,-73.99022,40.771947,1.0,1.0971080918433374,8,10,3,3,1
4.1,2010-02-04 21:20:48+00:00,-73.997518,40.741464,-73.996031,40.732938,1.0,0.9562903639943501,21,4,2,3,0
7.7,2011-03-13 17:38:00+00:00,-73.970235,40.76398,-73.948378,40.779887,1.0,2.5526983373191836,17,13,3,6,1
11.0,2014-01-02 15:52:51+00:00,-74.005877,40.712303000000006,-73.98642,40.726213,1.0,2.25414595441793,15,2,1,3,0
3.3,2009-12-29 20:12:56+00:00,-73.99689599999999,40.725176,-74.003151,40.723505,1.0,0.5588981027984963,20,29,12,1,0
10.5,2009-11-11 11:39:00+00:00,-73.968255,40.7509,-73.98415200000001,40.768378000000006,2.0,2.360038735490331,11,11,11,2,0
10.1,2011-12-05 16:47:00+00:00,-73.988547,40.746127,-73.98885200000001,40.722887,3.0,2.5842978713946003,16,5,12,0,0
10.9,2011-11-10 00:50:00+00:00,-74.006987,40.707895,-73.994227,40.749028,3.0,4.698463952745191,0,10,11,3,0
12.0,2013-03-01 12:23:55+00:00,-73.972858,40.757057,-73.984583,40.727281,2.0,3.455151603725508,12,1,3,4,0
6.5,2014-02-15 09:12:00+00:00,-73.996818,40.742957,-73.99805500000001,40.756675,3.0,1.528927006743303,9,15,2,5,1
10.0,2012-09-08 15:21:01+00:00,-73.97896300000001,40.772062,-73.993798,40.756678,2.0,2.118303383238441,15,8,9,5,0
7.0,2012-12-12 10:19:20+00:00,-73.97904399999999,40.77258,-73.97916500000001,40.765095,1.0,0.8323564010372365,10,12,12,2,0
6.0,2013-04-23 10:54:00+00:00,-73.9547,40.783967,-73.98433299999999,40.751277,1.0,4.409160090805556,10,23,4,1,0
6.0,2013-06-10 19:47:50+00:00,-73.977029,40.738919,-73.989137,40.73406,1.0,1.1543972275168362,19,10,6,0,1
11.5,2013-12-14 08:43:00+00:00,-73.99206,40.74985,-73.964842,40.768240000000006,1.0,3.0719522509592756,8,14,12,5,1
6.0,2013-04-18 02:14:39+00:00,-73.99385799999999,40.727436,-74.007002,40.714462,1.0,1.8188505927460612,2,18,4,3,0
6.0,2015-06-29 10:52:14+00:00,-73.96365356445312,40.77708435058594,-73.97655487060547,40.77534103393555,1.0,1.1035034005006603,10,29,6,0,0
8.9,2010-05-01 15:45:00+00:00,-73.958602,40.779172,-73.96987,40.762358,2.0,2.096643703640926,15,1,5,5,0
10.0,2014-10-13 12:57:00+00:00,-73.97295,40.755677,-73.987788,40.739317,1.0,2.2071942335825314,12,13,10,0,0
5.7,2010-09-23 23:38:00+00:00,-73.857902,40.815965000000006,-73.85550500000001,40.815903000000006,1.0,0.2018344351177287,23,23,9,3,0
4.3,2009-03-26 18:52:46+00:00,-73.96000500000001,40.766404,-73.954802,40.769892,1.0,0.5851638418125934,18,26,3,3,1
11.5,2013-10-14 21:59:00+00:00,-73.977362,40.742652,-74.01141700000001,40.723112,1.0,3.599241200073341,21,14,10,0,0
20.0,2015-05-30 00:27:20+00:00,-73.94863891601562,40.77389526367188,-74.0065155029297,40.71131134033203,1.0,8.497200723673664,0,30,5,5,0
3.7,2011-03-31 07:13:00+00:00,-73.987178,40.73356,-73.98009499999999,40.743043,1.0,1.2116144378489668,7,31,3,3,1
4.1,2010-03-09 10:33:00+00:00,-73.986378,40.718103,-73.99727800000001,40.721427,1.0,0.9901756591081308,10,9,3,1,0
8.1,2010-08-26 14:39:37+00:00,-73.990034,40.775553,-74.006615,40.7511,1.0,3.0566862886021067,14,26,8,3,0
5.9,2009-02-02 18:49:10+00:00,-73.97071700000001,40.755731,-73.961292,40.768808,1.0,1.6566530100394756,18,2,2,0,1
6.5,2012-06-05 12:11:00+00:00,-73.99238199999999,40.739572,-73.985877,40.752702,1.0,1.5594449750317483,12,5,6,1,0
5.7,2010-01-12 22:38:00+00:00,-74.0,40.734992,-74.00429799999999,40.747888,1.0,1.4789810364762987,22,12,1,1,0
6.5,2014-05-12 14:38:36+00:00,-73.970493,40.794348,-73.95369000000001,40.787955,1.0,1.5831384754130307,14,12,5,0,0
19.3,2011-09-09 21:58:00+00:00,-73.987602,40.719885,-73.865717,40.736555,1.0,10.436562758321987,21,9,9,4,0
8.9,2009-06-05 10:15:24+00:00,-73.980459,40.783014,-73.970788,40.762016,3.0,2.472821041422266,10,5,6,4,0
49.8,2011-10-08 14:25:55+00:00,-73.78825400000001,40.647424,-73.980506,40.746845,1.0,19.618966519475578,14,8,10,5,0
5.7,2011-04-15 00:23:00+00:00,-74.008482,40.735490000000006,-74.004067,40.752202,1.0,1.8951468233741244,0,15,4,4,0
57.33,2014-05-03 13:45:45+00:00,-73.790588,40.645844,-73.993408,40.73259,1.0,19.63342012450415,13,3,5,5,0
8.1,2011-08-16 09:21:40+00:00,-73.975803,40.751693,-74.00007099999999,40.758616,1.0,2.1842617099522568,9,16,8,1,1
10.5,2009-09-24 18:46:00+00:00,-73.98095,40.765178000000006,-73.987342,40.740097,1.0,2.8403788103094203,18,24,9,3,1
18.0,2015-05-10 01:05:57+00:00,-73.96185302734375,40.79566955566406,-73.99894714355469,40.730751037597656,1.0,7.865638284152011,1,10,5,6,0
9.0,2014-09-10 22:27:50+00:00,-73.988167,40.732236,-74.008874,40.718804,1.0,2.2968645601073896,22,10,9,2,0
4.5,2013-05-07 21:18:46+00:00,-74.009814,40.714922,-74.01616800000001,40.710088,1.0,0.75877090989229,21,7,5,1,0
7.0,2013-05-30 13:09:00+00:00,-73.968775,40.786475,-73.957605,40.781092,1.0,1.1147777001631551,13,30,5,3,0
22.0,2014-10-31 15:18:00+00:00,-73.992982,40.733947,-73.98603,40.767705,6.0,3.7991237874830746,15,31,10,4,0
13.0,2014-12-21 12:58:54+00:00,-73.98796999999999,40.76469,-73.977184,40.776806,1.0,1.6248261236537629,12,21,12,6,0
5.5,2015-03-01 13:28:07+00:00,-73.96304321289062,40.76920318603516,-73.9613037109375,40.7775764465332,3.0,0.942516094553021,13,1,3,6,0
16.5,2011-02-11 12:22:39+00:00,0.0,0.0,0.0,0.0,1.0,0.0,12,11,2,4,0
3.3,2010-03-09 11:02:54+00:00,-73.973026,40.78519,-73.972851,40.782527,1.0,0.29647843323550027,11,9,3,1,0
6.5,2015-02-23 06:55:52+00:00,-73.99172973632812,40.75802612304688,-73.97502136230467,40.75457763671875,2.0,1.4586406586231335,6,23,2,0,0
113.0,2013-12-06 02:17:00+00:00,-74.46876999999999,40.47663,-74.468772,40.47663,2.0,0.00016916546870996213,2,6,12,4,0
9.0,2012-09-27 21:22:53+00:00,-73.99322,40.722508000000005,-73.99767800000001,40.745032,1.0,2.5325649420564176,21,27,9,3,0
6.5,2012-11-08 14:43:00+00:00,-73.982185,40.758757,-73.981172,40.752922,5.0,0.6544087820972025,14,8,11,3,0
6.0,2015-03-20 15:52:13+00:00,-73.98487091064453,40.7280158996582,-73.99411010742188,40.72480010986328,1.0,0.85675061378736,15,20,3,4,0
5.3,2009-12-10 12:23:00+00:00,-73.954627,40.765627,-73.960842,40.759697,5.0,0.841887547569911,12,10,12,3,0
18.1,2012-03-03 10:37:18+00:00,-73.917863,40.743277,-74.000373,40.718431,1.0,7.481244713309796,10,3,3,5,0
8.9,2009-08-07 19:04:00+00:00,-74.008372,40.715062,-73.98145799999999,40.728868,2.0,2.7388096012527146,19,7,8,4,1
6.5,2014-05-15 13:21:00+00:00,-73.97814699999999,40.729648,-73.99516,40.729877,1.0,1.4337928010426713,13,15,5,3,0
6.5,2014-03-01 00:21:50+00:00,-73.990967,40.733463,-74.009303,40.738218,1.0,1.6328779542978615,0,1,3,5,0
15.3,2009-10-15 07:55:00+00:00,-73.971503,40.746122,-74.010653,40.720657,1.0,4.347340917992544,7,15,10,3,1
6.5,2011-09-15 18:27:00+00:00,-73.98782800000001,40.737603,-73.98524499999999,40.724422,1.0,1.4817322749820645,18,15,9,3,1
7.5,2012-10-21 19:12:00+00:00,-73.996033,40.748318,-73.990332,40.734587,1.0,1.6005808206084717,19,21,10,6,1
7.3,2009-04-20 22:55:17+00:00,-73.98559499999999,40.756511,-73.972123,40.75664,2.0,1.1348244501649114,22,20,4,0,0
12.5,2012-08-15 21:03:00+00:00,-73.982035,40.75815,-73.95504,40.804877000000005,2.0,5.671200271064403,21,15,8,2,0
6.5,2009-12-30 17:59:00+00:00,-74.006007,40.735308,-73.994472,40.75065,3.0,1.9633216897090289,17,30,12,2,1
5.7,2010-05-10 05:45:34+00:00,-73.991654,40.749858,-73.97891,40.758917,1.0,1.4720661928937853,5,10,5,0,0
8.0,2013-05-08 10:05:08+00:00,-73.96239200000001,40.758207,-73.953109,40.766059000000006,1.0,1.1719943709938954,10,8,5,2,0
9.7,2012-07-30 10:18:36+00:00,-73.973069,40.764133,-73.98995,40.735423,1.0,3.494794364241362,10,30,7,0,0
7.3,2011-03-18 21:18:51+00:00,-73.985676,40.731384000000006,-73.98456,40.717746000000005,1.0,1.519389725555762,21,18,3,4,0
12.0,2013-03-05 22:40:00+00:00,-73.971773,40.787087,-73.97121,40.75792,5.0,3.2435689248472053,22,5,3,1,0
6.1,2010-10-13 22:34:59+00:00,-73.978762,40.782535,-73.968928,40.801218,1.0,2.2363328802789306,22,13,10,2,0
2.5,2012-10-04 18:57:00+00:00,-73.987365,40.753372,-73.987895,40.753040000000006,1.0,0.05793013290267978,18,4,10,3,1
10.1,2010-10-07 23:06:45+00:00,-73.992391,40.769902,-73.998435,40.734662,1.0,3.9514441362615087,23,7,10,3,0
8.0,2013-11-24 16:42:51+00:00,-73.95375,40.784913,-73.938139,40.792316,1.0,1.550778339462362,16,24,11,6,0
6.0,2012-12-27 19:13:48+00:00,-73.987379,40.758939,-73.999774,40.761406,1.0,1.0794017955823516,19,27,12,3,1
4.5,2015-01-10 05:26:30+00:00,-73.97416687011719,40.75164794921875,-73.97591400146483,40.75686645507813,1.0,0.5986419762616737,5,10,1,5,0
12.9,2010-06-06 13:30:30+00:00,-73.968862,40.764742,-73.99338,40.750015000000005,2.0,2.6355792635613864,13,6,6,6,0
16.5,2013-11-08 22:12:00+00:00,-74.008032,40.705602,-73.99408199999999,40.665382,6.0,4.624356677475862,22,8,11,4,0
10.5,2014-09-03 10:14:08+00:00,-73.967611,40.762817,-73.96217,40.779183,2.0,1.8766112315630032,10,3,9,2,0
5.5,2014-03-14 19:39:46+00:00,-73.967427,40.766638,-73.956724,40.771516,1.0,1.0519554817693815,19,14,3,4,1
6.5,2011-03-10 11:10:56+00:00,-73.991887,40.74956,-73.98873499999999,40.735669,1.0,1.56726852973289,11,10,3,3,0
3.7,2011-02-13 18:18:10+00:00,-73.98777199999999,40.764585,-73.98351,40.760612,2.0,0.5692219505764159,18,13,2,6,1
3.3,2011-04-10 18:31:00+00:00,-73.992235,40.724185,-73.987415,40.722197,5.0,0.46244361901808984,18,10,4,6,1
4.0,2014-10-21 00:55:46+00:00,-73.98360600000001,40.725943,-73.980148,40.7224,2.0,0.4900252919911115,0,21,10,1,0
4.5,2009-02-14 01:03:00+00:00,-73.988783,40.723098,-73.996685,40.720492,1.0,0.7262413369915358,1,14,2,5,0
12.1,2011-06-30 19:01:00+00:00,-73.98240200000001,40.764207,-73.94317,40.785357,1.0,4.055169858901631,19,30,6,3,1
8.5,2012-08-23 10:00:22+00:00,-73.947868,40.775097,-73.96641600000001,40.758128,1.0,2.449540599037827,10,23,8,3,0
10.0,2014-11-12 12:28:07+00:00,-73.988394,40.756291,-73.968839,40.760932,1.0,1.7260019566486648,12,12,11,2,0
4.9,2011-09-30 17:20:00+00:00,-74.00094,40.747012,-73.984352,40.745847,3.0,1.4033962876487247,17,30,9,4,1
3.5,2015-05-29 07:43:50+00:00,-73.98550415039062,40.76866912841797,-73.98945617675781,40.76276779174805,1.0,0.7357800674326814,7,29,5,4,1
8.1,2009-06-08 20:31:29+00:00,-73.96840300000001,40.761996,-73.987014,40.733716,3.0,3.5137494563651384,20,8,6,0,0
10.1,2009-07-08 17:56:57+00:00,-73.98182299999999,40.770075,-73.95443900000001,40.805574,1.0,4.5712489162555245,17,8,7,2,1
8.1,2009-04-28 18:53:26+00:00,-73.991517,40.750156,-73.96996800000001,40.751381,1.0,1.820313961111702,18,28,4,1,1
13.0,2014-01-02 20:38:00+00:00,-73.989707,40.772925,-73.96825,40.754225,1.0,2.7548741440913647,20,2,1,3,0
4.1,2009-03-28 10:49:28+00:00,-73.982038,40.755711,-73.974783,40.762046000000005,3.0,0.9325247455021098,10,28,3,5,0
3.5,2013-05-17 14:35:18+00:00,-73.951368,40.785601,-73.955329,40.779605,1.0,0.7454827943425145,14,17,5,4,0
8.1,2009-07-12 04:07:03+00:00,-74.00584599999999,40.740266,-73.97774,40.726712,1.0,2.807072859139602,4,12,7,6,0
49.8,2012-02-11 23:47:06+00:00,-73.785723,40.648672,-73.976097,40.751138,1.0,19.681877020711045,23,11,2,5,0
21.0,2013-07-26 11:03:00+00:00,-73.95379799999999,40.770917,-74.00735,40.74982,1.0,5.083959866126205,11,26,7,4,0
26.5,2014-12-27 21:10:31+00:00,-73.986902,40.722537,-73.94216899999999,40.82266,1.0,11.753172535833537,21,27,12,5,0
15.7,2009-05-29 07:37:19+00:00,-73.855526,40.72784,-73.937156,40.718393,1.0,6.958818687941171,7,29,5,4,1
6.5,2013-01-01 21:39:00+00:00,-73.964535,40.759867,-73.95033000000001,40.772287,2.0,1.827132798721831,21,1,1,1,0
5.7,2010-11-28 15:35:35+00:00,-73.967456,40.75731,-73.954631,40.77073,1.0,1.8421237529824661,15,28,11,6,0
8.5,2009-08-10 21:36:00+00:00,-73.97511999999999,40.758557,-73.988613,40.737842,3.0,2.568584928023891,21,10,8,0,0
12.0,2014-06-20 23:24:22+00:00,-73.952743,40.77666,-73.980696,40.76368,3.0,2.7612196098702713,23,20,6,4,0
8.0,2012-09-08 00:04:00+00:00,-73.99545,40.759672,-74.003772,40.743165000000005,1.0,1.9648037038844017,0,8,9,5,0
17.0,2014-01-01 04:37:07+00:00,-73.94587299999999,40.801373,-73.97314300000001,40.743863,1.0,6.794633776124756,4,1,1,2,0
16.1,2010-01-13 17:54:47+00:00,-74.000742,40.737201,-73.940947,40.707626,1.0,6.0172236926235545,17,13,1,2,1
6.5,2013-03-08 16:01:00+00:00,-73.956637,40.767235,-73.964287,40.764105,1.0,0.732262348796787,16,8,3,4,0
16.5,2014-02-02 00:47:00+00:00,-73.99736700000001,40.721257,-73.971875,40.763117,2.0,5.12618814799303,0,2,2,6,0
6.1,2012-03-12 16:55:00+00:00,-73.962843,40.777815,-73.967265,40.763672,5.0,1.616116518568542,16,12,3,0,0
3.7,2009-12-19 08:49:00+00:00,-73.973892,40.751317,-73.968305,40.760908,1.0,1.1656823308593167,8,19,12,5,1
6.1,2009-12-10 22:35:54+00:00,-73.97172900000001,40.757676,-73.962836,40.763377,1.0,0.981256901635144,22,10,12,3,0
4.5,2010-01-25 09:36:38+00:00,-73.97774799999999,40.749724,-73.97299100000001,40.743613,1.0,0.7888771853134985,9,25,1,0,1
5.3,2011-10-07 18:43:00+00:00,-73.99202,40.72548,-73.980838,40.741927,5.0,2.0572515116812222,18,7,10,4,1
14.0,2013-01-17 09:08:43+00:00,-74.00724699999999,40.743535,-73.973096,40.759455,1.0,3.3777571768944097,9,17,1,3,1
8.9,2011-12-24 08:50:17+00:00,-73.87728800000001,40.771799,-73.90789699999999,40.777604,2.0,2.6570610425554544,8,24,12,5,1
8.5,2011-03-10 08:45:00+00:00,-73.972378,40.786512,-73.947817,40.779047,1.0,2.2283105347050687,8,10,3,3,1
45.0,2010-10-28 05:27:13+00:00,-74.006349,40.716495,-73.784724,40.643231,1.0,20.387184535419465,5,28,10,3,0
13.5,2012-11-14 15:14:06+00:00,-73.969573,40.790092,-73.959243,40.774676,1.0,1.9222066614059783,15,14,11,2,0
6.9,2011-07-06 18:51:00+00:00,-74.00475300000001,40.7226,-73.99744799999999,40.741275,1.0,2.1658692482046886,18,6,7,2,1
7.5,2012-12-21 09:53:00+00:00,-73.99287199999999,40.753047,-73.976725,40.754827,1.0,1.3744265746587048,9,21,12,4,1
6.5,2014-02-08 14:13:11+00:00,-73.95595,40.784735,-73.949424,40.802171,1.0,2.0151269371594416,14,8,2,5,0
5.5,2014-12-10 06:24:22+00:00,-73.994984,40.754519,-73.981639,40.759619,1.0,1.2589819278100922,6,10,12,2,0
13.5,2013-04-09 12:27:42+00:00,-73.985672,40.778666,-73.96216700000001,40.768573,1.0,2.275334952457277,12,9,4,1,0
11.3,2012-08-11 21:28:00+00:00,-73.990593,40.746117,-73.972887,40.78587,1.0,4.665067763632001,21,11,8,5,0
8.0,2014-05-14 06:39:00+00:00,-73.978212,40.773177,-73.98060500000001,40.754067,1.0,2.1344710885972966,6,14,5,2,0
7.0,2013-01-09 16:28:00+00:00,-73.971255,40.756077000000005,-73.954217,40.765247,1.0,1.760381960103326,16,9,1,2,0
4.0,2013-06-18 05:40:00+00:00,-73.985792,40.726812,-73.97640799999999,40.728752,1.0,0.8196439433420414,5,18,6,1,0
57.33,2013-04-04 15:16:00+00:00,-73.990262,40.758790000000005,-73.79000500000001,40.643352,1.0,21.207349475463193,15,4,4,3,0
6.1,2009-02-25 20:15:00+00:00,-73.974867,40.761745,-73.97147199999999,40.748762,5.0,1.4716936656301678,20,25,2,2,0
9.0,2013-05-02 16:18:00+00:00,-73.984992,40.72821,-74.004293,40.724032,1.0,1.6914979501232956,16,2,5,3,0
12.9,2012-06-30 21:56:44+00:00,-73.989361,40.774759,-74.002147,40.725586,1.0,5.572858981920634,21,30,6,5,0
5.7,2009-12-18 21:14:12+00:00,-73.981186,40.680033,-73.973134,40.678090000000005,1.0,0.7125466571573813,21,18,12,4,0
10.0,2013-12-27 23:50:00+00:00,-74.00883499999999,40.715977,-73.98871700000001,40.72727,1.0,2.1098011292699232,23,27,12,4,0
4.9,2009-05-03 03:54:27+00:00,-73.997023,40.72244,-73.983824,40.727045,3.0,1.2244777013282944,3,3,5,6,0
6.1,2010-01-08 23:34:00+00:00,-73.993512,40.721442,-73.983188,40.721288,3.0,0.8702096392756046,23,8,1,4,0
13.0,2012-09-10 10:35:00+00:00,-73.997563,40.723007,-74.00397,40.742257,1.0,2.2075298674555457,10,10,9,0,0
11.7,2011-09-10 21:31:18+00:00,-73.92145,40.773031,-73.969823,40.761354,2.0,4.275679157476518,21,10,9,5,0
4.9,2012-05-27 19:03:31+00:00,-73.967524,40.768541,-73.980866,40.773587,2.0,1.2558509313300308,19,27,5,6,1
8.1,2011-02-09 20:45:00+00:00,-73.955765,40.776418,-73.981895,40.775115,1.0,2.2050348777940036,20,9,2,2,0
4.5,2012-06-17 15:45:05+00:00,-73.99027099999999,40.750547,-73.977783,40.7522,1.0,1.067872176113102,15,17,6,6,0
6.0,2013-01-09 20:23:00+00:00,-73.988617,40.774517,-73.987187,40.762802,1.0,1.3082032037082654,20,9,1,2,0
51.5,2013-03-31 15:49:00+00:00,-73.785,40.641897,-73.988793,40.667037,3.0,17.41741773895894,15,31,3,6,0
5.5,2012-12-07 00:18:00+00:00,-74.00742199999999,40.723352,-74.00012199999999,40.726757,2.0,0.7223422349123397,0,7,12,4,0
8.0,2012-10-26 17:38:00+00:00,-73.95430999999999,40.787442,-73.950683,40.805657,1.0,2.0482982097077604,17,26,10,4,1
13.0,2015-05-29 13:51:41+00:00,-73.9607925415039,40.77483367919922,-73.95264434814453,40.80419158935547,1.0,3.3357456552977087,13,29,5,4,0
9.0,2015-03-23 09:28:37+00:00,-73.97879791259766,40.73699569702149,-73.99835968017578,40.74525451660156,1.0,1.8866429558775866,9,23,3,0,1
4.1,2012-03-05 09:55:00+00:00,-73.98103,40.747925,-73.974643,40.753573,1.0,0.8269726936203553,9,5,3,0,1
4.0,2013-08-05 12:27:00+00:00,-73.976318,40.785742,-73.98278,40.782217,2.0,0.6705517280093028,12,5,8,0,0
9.5,2013-03-31 09:11:18+00:00,-73.94519100000001,40.774388,-73.970792,40.759027,1.0,2.7506192066292847,9,31,3,6,1
